% # columns="iter, evals, sigma, 0, fitness, xbest" seed=845758, Thu Mar  2 08:27:27 2023, <python>{}</python>
1 9 3.9870947908115464 0 1.076585821083112 16.990264943346112 25.615960453403346 -6.958318848156565 0.07612590266503516 16.048954683758893 -9.90540276205065
2 18 3.785982943772206 0 1.1017930019000945 28.312399092409454 25.656504358291176 -5.199280398137946 1.1577970866229657 11.303185057861631 -11.096210968698086
3 27 4.091719649719825 0 1.0425754922271868 29.900368959720815 25.473580763360705 -13.028732974647587 0.588245914412969 16.09712042812462 -5.299793162815385
4 36 4.016608712925511 0 1.0625635311704071 33.322634389023136 28.21881345537499 -6.732605072952444 3.031173881152994 12.05149697867785 -6.51109460882261
5 45 4.00059274166099 0 1.0742994367834446 31.219558230890556 32.51792401864112 -7.034633742897369 9.46192700232612 15.91497508949534 -5.789509208991631
6 54 4.2063374468218475 0 0.6198335898972538 32.6654831719756 29.79816461371503 -8.671542995113683 -0.8565541472599421 1.4160551466780067 -6.410835938933287
7 63 4.514245202572791 0 0.9108597785743091 36.51323230248492 23.53538728290571 -9.834062769731075 1.717801322982028 -0.9119992290163355 -15.818638522730797
8 72 4.424913014377448 0 0.6794528709293381 29.544908619543335 22.02559313512284 -10.882796206578789 -1.6779214256002963 0.15877951470412444 -12.198605461307316
9 81 4.538312209714556 0 0.5824501924908541 39.12999099176656 29.14084068470156 -14.186295461254488 -6.263049613508335 2.18518778610044 -6.116376274283779
10 90 4.100120467412493 0 0.5998785980486817 35.79990147404122 28.97249096737176 -10.557158641938726 -1.2659446069294393 1.7633538110812959 -8.729318314918144
11 99 4.305173333946314 0 0.5679642287090662 37.5002074487248 29.642257160078174 -12.571345418213154 -10.602259395375553 6.914660179476413 -10.217663887057624
12 108 4.390857946427652 0 0.5607516273922681 39.08803846208211 23.996614821611853 -7.83218605627833 -4.493660541094002 1.864807043021504 -15.334972783522737
13 117 4.466655759105124 0 0.5704908149998106 34.288074612236635 24.081949973873673 -8.116574426012404 -10.729711111769348 7.840369196809617 -14.34190227706229
14 126 4.477379495778949 0 0.5410349438604412 35.14543296247376 28.82067361064335 -8.393937352219025 -10.730902920378293 9.391912397346815 -3.4926669596487976
15 135 4.783209665650361 0 0.5811224747261357 42.53374736891938 33.88585861445888 -8.12623504147271 -20.846195405611887 5.340019958675024 -14.096218673058976
16 144 5.0178497858320625 0 0.5429146932914509 42.2410832958158 33.331290487090676 -8.442726766647533 -11.741513804080581 7.049940564445549 -7.600680246236737
17 153 4.572416527673425 0 0.5600367024420361 41.11264543026766 23.7584524877262 -9.825254096632365 -13.985347100912056 4.634009902064188 -16.993943334766712
